headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
inheritance,noun,B2,meros,наследство,Money or property that you receive from someone after they have died.,ɪnˈhɛɹətəns,21930,ielts,She decided to use her inheritance to open a small local bakery.,"U o'z merosidan foydalanib, kichik mahalliy novvoyxona ochishga qaror qildi.",legacy,
bollocks,noun,C2,safsata bema'ni gap,чепуха,A rude way to describe something that you believe is completely untrue or nonsense.,ˈbɒ.ləks,21932,ielts,Don't listen to his story; it is a total load of bollocks.,"Uning gapiga quloq solma, bularning hammasi safsata.",absurdity nonsense,
swept,verb,A2,supurdi tozaladi,подмел,Moved a broom or brush across a floor to clean it.,swɛpt,21934,actions,She swept the dusty floor until it looked clean and shiny.,U chang bosgan yerni toza va yaltiroq bo'lguncha supurdi.,cleaned,
shovel,noun,B1,belkurak kurak,лопата,"A tool with a handle used for moving earth, snow, or other materials.",ˈʃʌv.əl,21936,home,He used a large shovel to clear the snow from the driveway.,U yo'lakdagi qorni tozalash uchun katta belkurakdan foydalandi.,spade,
misunderstood,adjective,B2,noto'g'ri tushunilgan anglashilmovchilik,неправильно понятый,Not judged or understood correctly by other people.,ˌmɪs.ʌn.dəˈstʊd,21938,describing,He is a misunderstood person who actually has a very kind heart.,"U aslida juda mehribon qalbli, ammo ko'pchilik uni noto'g'ri tushunadi.",underappreciated,
sensation,noun,B2,sezgi tuyg'u,ощущение,A physical feeling or awareness that comes when something touches your body.,sɛnˈseɪʃən,21940,body-health,I had a strange sensation of being watched by someone nearby.,Meni kimdir kuzatayotgandek g'alati bir tuyg'u sezdim.,feeling perception,
fugitive,noun,C1,qochqin,беглец,A person who is running away from the law or the police to avoid arrest.,ˈfjuːd͡ʒɪtɪv,21942,ielts,The police finally caught the fugitive after he hid for two weeks.,Politsiya ikki hafta yashiringan qochqinni nihoyat qo'lga oldi.,runaway escapee,
tidy,adjective,A2,ozoda tartibli,аккуратный,Kept in order and arranged neatly without any mess.,ˈtaɪ.di,21944,home,She always kept her desk immaculately tidy; nothing was ever out of place.,U ish stolini doim juda ozoda saqlardi; hamma narsa o'z joyida edi.,neat orderly,messy
jammed,adjective,B2,tiqilib qolgan band,"забитый, застрявший",Unable to move or open because something is stuck or crowded.,dʒæmd,21946,describing,The main road into the city was completely jammed with morning traffic.,Shaharga kiradigan asosiy yo‘l ertalabki tirbandlik tufayli butunlay to‘silib qolgan edi.,packed congested,clear
classy,adjective,B2,o‘ta didli nafis,"стильный, элегантный","Very stylish, elegant, and of high quality.",ˈklɑːsi,21948,describing,She looked very classy in her new black evening dress today.,U bugun yangi qora kechki libosida juda nafis ko‘rinardi.,chic elegant,tacky
mushrooms,noun,A2,qo'ziqorinlar,грибы,Fungi that grow in the ground or on decaying wood and are often eaten.,ˈmʌʃ.ruːmz,21950,food-drink,We went to the forest to pick mushrooms for our dinner.,Kechki ovqat uchun qo'ziqorin terishga o'rmonga bordik.,fungi,
millionaire,noun,B1,millioner,миллионер,A person who has at least one million dollars or other currency in total wealth.,ˌmɪl.i.əˈnɛə(ɹ),21952,ielts,The self-made millionaire donated a large amount of money to the hospital.,O'z mehnati bilan boyigan millioner shifoxonaga katta miqdorda pul xayriya qildi.,millionist,
cosmic,adjective,B2,kosmik koinotga oid,космический,"Relating to the universe and the stars, planets, and galaxies within it.",ˈkɒz.mɪk,21954,ielts,Scientists are studying cosmic rays to learn more about the early universe.,Olimlar koinotning ilk davrini o'rganish uchun kosmik nurlarni tadqiq qilmoqdalar.,universal,
vomit,verb,B2,qusmoq qayt qilmoq,рвать,To bring food or liquid up from your stomach and out through your mouth.,ˈvɒmɪt,21956,body-health,The spoiled milk made the little boy vomit all night long.,Achiq sut sababli kichkina bola tuni bilan qayt qilib chiqdi.,puke spew,
warmth,noun,B1,iliqlik issiqlik,тепло,A pleasant feeling of being warm or a friendly and kind attitude.,wɔːmθ,21958,describing,I love the warmth of the sun on my face in spring.,Bahorda yuzimga uriladigan quyosh nurlarining iliqligini yaxshi ko'raman.,heat kindness,coldness
alas,interjection,C1,afsus,увы,A word used to express that you are feeling sad or disappointed about something.,əˈlæs,21960,ielts,"I wanted to go out, but alas, it started raining heavily.","Tashqariga chiqmoqchi edim, lekin afsuski, qattiq yomg'ir yog'a boshladi.",unfortunately sadly,
overwhelming,adjective,B2,kuchli hayratlanarli,ошеломляющий,Very strong or great so that it is hard to deal with or resist.,ˌəʊvəˈ(h)wɛlmɪŋ,21962,ielts,She felt an overwhelming need to tell the truth to everyone.,U hamma narsani rostini aytib qo'yish kerak degan juda kuchli istakni his qildi.,staggering intense,
sherry,noun,B2,sherri xeres,херес,A type of strong alcoholic drink that is made from white grapes.,ˈʃɛɹi,21964,food-drink,Would you like a glass of sherry before we eat dinner?,Kechki ovqatdan oldin bir stakan sherri ichishni xohlaysizmi?,,
robbing,verb,B1,o'g'irlik talonchilik,грабёж,Taking property from a person or place illegally by using force or threats.,ˈrɒbɪŋ,21966,actions,The man was caught while robbing the small shop on the corner.,Haligi odam burchakdagi kichik do'konni o'g'irlayotganida qo'lga tushdi.,stealing theft,
laurel,noun,C1,g'alaba ramzi shon-sharaf,лавры,Public honor and fame that someone receives after a great achievement.,ˈlɒɹ.əl,21968,ielts,"After winning the gold medal, she decided to rest on her laurels.",Oltin medalni qo'lga kiritgach u erishgan yutuqlari bilan kifoyalanib qolishga qaror qildi.,glory fame,
drift,verb,B2,oqib ketish suzib yurish,дрейфовать,To move slowly especially when pushed by water or air currents.,dɹɪft,21970,nature,The small wooden boat began to drift slowly out to the sea.,Kichkina yog'och qayiq asta-sekin dengiz tomon oqib keta boshladi.,float wander,
ruthless,adjective,C1,shafqatsiz o'ta qattiqqo'l,безжалостный,Having no pity or care for other people's feelings when achieving something.,ˈɹuːθləs,21972,describing,The businessman was known for his ruthless approach to removing his competitors.,Tadbirkor raqobatchilarini yo'q qilishdagi shafqatsiz yondashuvi bilan tanilgan edi.,merciless cruel,compassionate
crappy,adjective,B2,sifatsiz yomon,паршивый,Of very poor quality or unpleasant.,ˈkɹæpi,21974,describing,I had a really crappy day at work because of the stress.,Ishdagi stress tufayli kunim juda yomon o'tdi.,lousy inferior,excellent
depressing,adjective,B1,tushkunlikka soladigan qayg'uli,удручающий,Making you feel very sad and without hope.,dɪˈpɹɛsɪŋ(ɡ),21976,feelings,Watching the depressing news on television makes me feel very sad.,Televizorda qayg'uli xabarlarni ko'rish odamni tushkunlikka soladi.,saddening gloomy,cheerful
