headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
manufactured,adjective,B2,ishlab chiqarilgan sun'iy,произведенный,Produced in large quantities in a factory using machines.,ˌmænjəˈfækt͡ʃɚd,14934,work,These goods are manufactured using high-quality materials to ensure their durability.,Bu mollar mustahkam bo'lishi uchun sifatli xomashyodan ishlab chiqariladi.,produced made,natural
graduation,noun,B1,o'qishni bitirish bitiruv marosimi,окончание,The ceremony of receiving a degree or diploma after finishing your studies.,ˌɡɹæd͡ʒuˈeɪʃən,14936,school,"After my graduation, I took a year out to travel, then went into an office job.","O'qishni bitirganimdan so'ng, sayohat qilish uchun bir yil dam oldim, keyin ishga kirdim.",commencement,
mega,adjective,B2,juda katta ulkan,огромный,"Very large, important, or impressive.",ˈmɛɡə,14938,describing,The team achieved a mega success after months of hard work.,Jamoa bir necha oylik mehnatdan so'ng ulkan muvaffaqiyatga erishdi.,huge massive,tiny
bend,verb,B1,egilmoq bukilmoq,гнуться,To move your body or a part of it so that it is not straight.,bɛnd,14940,actions,"If you bend the pipe too far, it will break.","Agar quvurni qattiq egasangiz, u sinib ketadi.",flex curve,straighten
sailing,noun,B1,yelkanli sporti,парусный спорт,The sport of traveling on water in a boat powered by the wind.,ˈseɪ.lɪŋ,14942,travel,They spent their summer holidays sailing across the Mediterranean Sea.,Ular yozgi ta'tilni O'rta yer dengizida yelkanli qayiqda suzib o'tkazdilar.,yachting boating,
sacred,adjective,B2,muqaddas,священный,"Considered holy and deserving of great respect, often because of religion.",ˈseɪkɹɪd,14944,ielts,The ancient temple is a sacred place for the local people.,Bu qadimiy ibodatxona mahalliy xalq uchun muqaddas joy hisoblanadi.,holy divine,profane
addiction,noun,B2,qaramlik moyillik,зависимость,A strong need to do or use something that is harmful.,əˈdɪkˌʃən,14946,body-health,He is struggling to overcome his addiction to social media.,U ijtimoiy tarmoqlarga bo'lgan qaramligini yengishga harakat qilyapti.,dependency habit,
chrome,noun,C1,xrom,хром,A shiny silver metal used to cover other metals to make them look bright.,kɹəʊm,14948,describing,The old car had shiny chrome bumpers that reflected the sun.,Eski mashinaning quyoshda yaltiraydigan xrom bamperlari bor edi.,,
brake,noun,A2,tormoz,тормоз,A part of a vehicle used to slow down or stop it.,bɹeɪk,14950,travel,She slammed the brakes when she saw a cat cross the road.,"U yo'lda mushukni ko'rib qolib, tormozni keskin bosdi.",,
exterior,noun,B2,tashqi qism,внешняя сторона,The outside part or surface of something.,ɪkˈstɪəɹɪə,14952,describing,The exterior of the house was painted in a bright blue color.,Uyning tashqi qismi yorqin ko'k rangga bo'yalgan edi.,outside surface,interior
greeting,noun,A1,salomlashish tabrik,приветствие,Words or actions used to welcome someone or say hello.,ˈɡɹiːtɪŋ,14954,basics,He offered a friendly greeting to everyone who entered the room.,U xonaga kirgan har bir kishiga iliq salom berdi.,welcome salute,
glen,noun,C1,darra vodi,долина,"A small and narrow valley, often with a stream flowing through it.",ɡlɛn,14956,nature,They walked through the green glen where the river flowed quietly.,Ular daryo sokin oqib o'tadigan yashil vodiydan yurib o'tishdi.,valley dale,
olive,noun,A2,zaytun,оливка,"A small oval fruit, usually green or black, used for eating or oil.",ˈɒ.lɪv,14958,food-drink,She added a single green olive to her glass of cold water.,U sovuq suv solingan stakaniga bitta yashil zaytun qo'shdi.,,
undefined,adjective,C1,aniqlanmagan belgisiz,неопределенный,"Not having a clear value, meaning, or assigned limit.",ˌʌn.dɪˈfaɪnd,14960,ielts,The math problem was left undefined because the input was missing data.,Kiritilgan ma'lumotlar yetishmagani uchun matematik masala yechimsiz qoldi.,vague unclear,defined
cyber,adjective,B2,kiber raqamli,кибер-,"Relating to the internet, computer networks, or virtual technology.",ˈsaɪ.bə,14962,work,Our company has strict rules to protect against cyber attacks today.,Kompaniyamiz kiber hujumlardan himoyalanish uchun qat'iy qoidalarga ega.,digital online,
enhancement,noun,B2,yaxshilash rivojlantirish,улучшение,"The process of improving the quality, value, or strength of something.",ɪnˈhɑːns.mənt,14964,ielts,Software enhancement makes the program run much faster and more smoothly.,Dasturiy ta'minotni yangilash dasturning tezroq va ravon ishlashini ta'minlaydi.,improvement upgrade,dehancement
clone,noun,B2,nusxa klon,клон,An exact copy of a living thing or an object produced identically.,kloʊn,14966,ielts,The scientists were able to create a genetic clone of the sheep.,Olimlar qo'yni genetik jihatdan klonlashga muvaffaq bo'lishdi.,copy replica,
velocity,noun,B2,tezlik,скорость,The speed of something moving in a particular direction.,vəˈlɒsəti,14968,ielts,The rocket increased its velocity as it moved away from the earth.,Raketa yerdan uzoqlashgani sari o'z tezligini oshirdi.,speed pace,
lambda,noun,C1,lambda,лямбда,"The eleventh letter of the Greek alphabet, often used as a scientific symbol.",ˈlæm.də,14970,ielts,"In physics, lambda is frequently used to represent the wavelength of light.",Fizikada lambda ko'pincha yorug'lik to'lqin uzunligini ifodalash uchun ishlatiladi.,,
relay,verb,B2,yetkazmoq uzatmoq,передавать,To receive and send on information or messages to another person or place.,ˈɹiːleɪ,14972,actions,Please relay this important message to the manager as soon as possible.,Iltimos bu muhim xabarni imkon qadar tezroq menejerga yetkazing.,transmit pass,
composed,adjective,C1,xotirjam vazmin,хладнокровный,Feeling calm and in control of your emotions even in a difficult situation.,kəmˈpoʊzd,14974,feelings,She remained composed while answering the difficult questions during the press conference.,Matbuot anjumanida qiyin savollarga javob berayotganda u juda vazmin bo'ldi.,calm collected,agitated
tears,noun,A2,ko'z yoshlar,слёзы,Drops of salty liquid that come from your eyes when you are crying.,tɪɹz,14976,body-health,She had tears in her eyes after watching the sad movie scene.,"Kino sahnasidagi qayg'uli lahzani ko'rib, ko'zlariga yosh keldi.",,
baseline,noun,C1,boshlang'ich nuqta asos,исходный уровень,A starting value or line used for comparing or measuring future results.,ˈbeɪslaɪn,14978,ielts,We need to establish a baseline before we start measuring the project progress.,Loyiha taraqqiyotini o'lchashdan oldin biz boshlang'ich nuqtani belgilab olishimiz kerak.,standard benchmark,
cab,noun,B1,kabina,кабина,"The part of a truck, train, or crane where the driver sits.",kæb,14980,travel,The driver climbed into the truck cab and started the powerful engine.,"Haydovchi yuk mashinasi kabinasiga chiqib, kuchli dvigatelni yoqdi.",cockpit,
societies,noun,B1,jamiyatlar,общества,Large groups of people who live together in an organized way.,səˈsaɪətiz,14982,ielts,Modern societies rely heavily on technology for daily communication and work.,Zamonaviy jamiyatlar kundalik muloqot va ishda texnologiyalarga juda tayanadi.,communities nations,
silicon,noun,C1,kremniy,кремний,A chemical element used widely in computer chips and electronic devices.,ˈsɪlɪkən,14984,ielts,Silicon is the essential material used to manufacture modern computer processor chips.,Kremniy zamonaviy kompyuter protsessorlarini ishlab chiqarishda ishlatiladigan asosiy xomashyodir.,,
petroleum,noun,B2,neft xomashyo,нефть,A natural dark liquid found under the ground that is processed to make fuel.,pəˈtɹoʊliəm,14986,nature,The global economy relies heavily on the production of petroleum for energy.,Jahon iqtisodiyoti energiya uchun neft qazib olishga juda bog'liq.,oil crude,
compete,verb,B1,musobaqalashmoq raqobatlashmoq,соревноваться,To try to win something or be more successful than other people.,kəmˈpiːt,14988,actions,Local businesses must compete with large companies to stay in the market.,Mahalliy korxonalar bozorda qolish uchun yirik kompaniyalar bilan raqobatlashishi kerak.,contend rival,
lover,noun,B1,oshiq sevuvchi,любитель,A person who has a very strong interest in or enthusiasm for something.,ˈlʌvɚ,14990,people-family,"As a true lover of music, she spends all her money on concerts.",Musiqaning haqiqiy ishqibozi bo'lgani uchun u bor pulini konsertlarga sarflaydi.,enthusiast fan,
lips,noun,A1,lablar,губы,The two soft edges at the entrance of a person's mouth.,lɪps,14992,body-health,She put some red lipstick on her lips before going to the party.,U kechaga ketishdan oldin lablariga qizil bo'yoq surdi.,,
retention,noun,C1,saqlab qolish,удержание,The ability to keep something or the power to remember information.,ɹɪˈtɛnʃən,14994,ielts,The company has a good strategy for the retention of talented employees.,Kompaniya iqtidorli xodimlarni saqlab qolish uchun yaxshi strategiyaga ega.,preservation storage,loss
pond,noun,A2,hovuz kichik ko'l,пруд,"A small area of still water, often man-made.",pɒnd,14996,nature,We watched the ducks swimming happily in the garden pond.,Biz o'rdaklarning bog'dagi hovuzda mazza qilib suzayotganini kuzatdik.,pool lake,
soundtrack,noun,B1,saundtrek musiqiy albom,саундтрек,The music and sound recorded for a movie or video game.,ˈsaʊndˌtɹæk,14998,places,I love the soundtrack of that movie; it has amazing songs.,Menga o'sha kinoning saundtreki juda yoqadi; unda ajoyib qo'shiqlar bor.,score,
daddy,noun,A1,dada dadajon,папа,A word used by children to address their father.,ˈdæd.i,15000,people-family,The little girl ran quickly to give her daddy a hug.,Kichkina qizcha otasini quchoqlash uchun yugurib keldi.,dad papa,
ferry,noun,A2,parom,паром,A boat used to carry people or vehicles across a river or sea.,ˈfɛɹi,15002,travel,We took the ferry to get to the island early morning.,Biz erta tongda orolga yetib olish uchun paromga o'tirdik.,ferryboat,
profession,noun,B2,kasb hunar,профессия,A type of job that requires special education and training.,pɹəˈfɛʃ.ən,15004,work,Medicine is a demanding profession that requires years of hard study.,Tibbiyot ko'p yillik o'qishni talab qiladigan mashaqqatli kasbdir.,occupation career,
dam,noun,B2,to'g'on suv ombori,плотина,A wall built across a river to stop the water from flowing.,ˈdæm,15006,nature,A dam is often an essential source of water for farmers.,To'g'on ko'pincha dehqonlar uchun muhim suv manbai hisoblanadi.,barrier,
separately,adverb,B1,alohida,отдельно,Not together; in a way that involves keeping things apart.,ˈsɛp.(ə.)ɹət.li,15008,describing,We have been living separately for three years now.,Biz uch yildan beri alohida yashayapmiz.,apart individually,together
physiology,noun,C1,fiziologiya,физиология,The study of how the bodies of living things work.,ˌfɪziˈɒləd͡ʒi,15010,ielts,The university course explores human physiology and how cells function.,Universitet kursi inson fiziologiyasi va hujayralar qanday ishlashini o'rganadi.,,
tire,verb,B1,charchamoq toliqmoq,уставать,To feel or become tired or weary from working or waiting.,ˈtaɪ̯ə(ɹ),15012,actions,You will tire quickly if you do not get enough sleep.,"Agar yetarlicha uxlamasangiz, tez charchab qolasiz.",exhaust fatigue,energize
participant,noun,B2,ishtirokchi qatnashuvchi,участник,A person who takes part in an event or activity.,pɑːˈtɪsɪpənt,15014,ielts,All participants must adhere to the rules of the competition.,Barcha ishtirokchilar musobaqa qoidalariga amal qilishlari shart.,entrant partaker,
recreational,adjective,B2,dam olish hordiq,развлекательный,Related to activities done for enjoyment when one is not working.,ˌrɛkriˈeɪʃənl,15016,ielts,The city has built many new recreational areas for the public.,Shahar aholi uchun ko'plab yangi dam olish maskanlarini qurdi.,leisure fun,
electron,noun,B2,elektron,электрон,A very small part of an atom that has a negative electric charge.,ɪˈlɛk.tɹɒn,15018,ielts,The flow of an electron creates electricity in a wire.,Elektron harakati simda elektr tokini hosil qiladi.,negatron e,
friendship,noun,A2,do'stlik,дружба,The happy relationship between two or more friends.,ˈfɹɛn(d)ʃɪp,15020,people-family,Their friendship has lasted for over twenty years.,Ularning do'stligi yigirma yildan ortiq davom etmoqda.,amity alliance,hostility
heather,noun,C1,veresk,вереск,A small plant with tiny purple or white flowers that grows on hills.,ˈhɛðə,15022,nature,The hillside was covered in purple heather during the summer.,Yozda tog' yonbag'ri binafsha rangli veresk bilan qoplangan edi.,,
motel,noun,B1,motel avtopansionat,мотель,A hotel located near a highway where you can park your car right outside your room.,moʊˈtɛl,15024,travel,We stopped at a cheap motel to sleep for the night while traveling.,Sayohat paytida bir kecha dam olish uchun arzon motelga to‘xtadik.,hotel inn,
treasury,noun,B2,g‘azna xazina,казна,The department of a government that manages the country's money and taxes.,ˈtɹɛʒ.ə.ɹi,15026,ielts,The national treasury announced new budget cuts to improve the economic situation.,Iqtisodiy vaziyatni yaxshilash uchun davlat g‘aznasi yangi xarajatlarni qisqartirishni e’lon qildi.,exchequer finance,
warrant,noun,C1,order sud buyrug‘i,ордер,A legal document signed by a judge that allows police to do something.,ˈwɒɹənt,15028,ielts,The police had a warrant to search the house for hidden evidence.,Politsiyaning uy ichidan yashirin dalillarni izlash uchun sud orderi bor edi.,authorization mandate,
frozen,adjective,A2,muzlagan muzlatilgan,замороженный,Changed into ice or kept at a very low temperature to prevent decay.,ˈfɹəʊzn̩,15030,food-drink,We bought some frozen vegetables to cook for dinner this evening.,Bugun kechki ovqatga tayyorlash uchun muzlatilgan sabzavotlar sotib oldik.,icy chilled,fresh
josh,verb,B2,hazillashmoq masxara qilmoq,подшучивать,To tease someone in a light and friendly way without being mean.,dʒɒʃ,15032,actions,"I was only just joshing with you about your new haircut, don't worry.","Yangi sochingiz haqida shunchaki hazillashayotgan edim, xavotir olmang.",tease joke,
royalty,noun,B2,qirollik vakillari qirol oilasi,члены королевской семьи,People who belong to the family of a king or queen.,ˈɹɔɪəlti,15034,ielts,Many members of the royalty attended the event at the royal palace.,Qirol saroyidagi tadbirda qirollik oilasining ko‘plab vakillari ishtirok etishdi.,monarchy sovereign,
rally,noun,B2,yig'in namoyish,митинг,A large public meeting held to support a political cause or a common interest.,ˈɹæli,15036,ielts,Thousands of people gathered in the park for the election rally.,Saylovoldi mitingida ishtirok etish uchun minglab odamlar bog'ga to'planishdi.,gathering meeting,
observer,noun,B2,kuzatuvchi,наблюдатель,A person who watches or monitors something to see what happens.,əbˈzɝvɚ,15038,ielts,The international observer watched the voting process throughout the entire day.,Xalqaro kuzatuvchi butun kun davomida ovoz berish jarayonini kuzatib bordi.,witness,
sunshine,noun,A2,quyosh nuri,солнечный свет,The light and heat that come from the sun.,ˈsʌnʃaɪn,15040,nature,We walked in the warm sunshine during our trip to the coast.,Sohilga sayohatimiz davomida biz iliq quyosh nurlari ostida sayr qildik.,sunlight,
drag,verb,B1,suyramoq tortmoq,тащить,To pull something heavy slowly along the ground.,ˈdɹæɡ,15042,actions,He had to drag the heavy table across the wooden floor.,U og'ir stolni yog'och pol bo'ylab sudrab olib o'tishi kerak edi.,pull haul,
somehow,adverb,B1,qandaydir yo'l bilan,как-то,In a way that is not known or by some means.,ˈsʌmhaʊ,15044,describing,"Somehow, she managed to finish the report before the deadline arrived.",Qandaydir yo'l bilan u hisobotni belgilangan muddatgacha tugatishga muvaffaq bo'ldi.,,
arrested,adjective,B2,hibsga olingan,арестованный,Being kept in legal custody because of a crime.,əˈɹɛstɪd,15046,ielts,The arrested man was taken to the police station for questioning.,Hibsga olingan shaxs so'roq qilinishi uchun politsiya bo'limiga olib ketildi.,detained,
provincial,adjective,C1,viloyatga oid provinsial,провинциальный,"Connected with a region outside the capital city, often considered old-fashioned.",pɹəˈvɪn(t)ʃəl,15048,ielts,He grew tired of his provincial life and moved to the big city.,U o'zining provinsial hayotidan charchadi va katta shaharga ko'chib o'tdi.,regional local,metropolitan
ripe,adjective,B1,pishgan yetilgan,зрелый,Fully grown and ready to be eaten or used.,ɹaɪp,15050,food-drink,These tomatoes are red and ripe enough to pick today.,Bu pomidorlar qizargan va terib olish uchun yetilgan.,mature ready,unripe
dying,adjective,B2,o'layotgan jon taslim qilayotgan,умирающий,Coming to the end of life or reaching the final moments.,ˈdaɪ.ɪŋ,15052,body-health,The old tree stood alone in the dying light of evening.,Qari daraxt kechki xira yorug'likda yolg'iz qolgandi.,fading terminal,living
laundry,noun,A2,kir kirlar,стирка,"Clothes, sheets, and towels that need to be washed or have just been washed.",ˈlɔːn.dɹi,15054,home,I need to do the laundry before the weekend starts.,Dam olish kunigacha kir yuvib olishim kerak.,washing clothes,
stuck,adjective,A2,qotib qolgan,застрявший,Unable to move or caught in a position where you cannot escape.,stʌk,15056,actions,The key is stuck in the lock and I cannot turn it.,Kalit qulfga tiqilib qoldi va men uni buray olmayapman.,jammed fixed,free
advertiser,noun,B1,reklamachi reklama beruvchi,рекламодатель,A person or company that pays for advertisements to promote their products or services.,ˈædvɚˌtaɪzɚ,15058,work,The advertiser spent a lot of money to reach new potential customers.,Reklamachi yangi mijozlarni jalb qilish uchun ko‘p pul sarfladi.,promoter sponsor,
downloadable,adjective,B1,yuklab olsa bo‘ladigan,скачиваемый,Refers to computer files or programs that you can transfer from the internet to your device.,ˌdaʊnˈləʊd.ə.bl̩,15060,work,This website offers many free downloadable resources for students and teachers.,Bu sayt o‘quvchilar va o‘qituvchilar uchun ko‘plab bepul yuklab olsa bo‘ladigan resurslarni taklif etadi.,,undownloadable
silence,noun,A2,sukunat jimlik,тишина,A state of complete quiet where there is no sound at all.,ˈsaɪl(ə)ns,15062,describing,"When the teacher walked into the room, there was absolute silence.","O‘qituvchi xonaga kirganida, mutlaq sukunat hukm surdi.",quiet stillness,noise
possession,noun,B2,mulk egalik,имущество,Something that you own or have in your control at a particular time.,pəˈzɛʃn̩,15064,ielts,He lost all his worldly possessions in the terrible house fire.,U dahshatli yong‘in tufayli barcha mol-mulkidan ayrildi.,belongings property,
vocal,adjective,B2,ovozli og‘zaki,голосовой,Relating to the human voice or expressed strongly through speaking.,ˈvəʊ.kəl,15066,describing,She was very vocal about her disagreement with the new company policy.,U kompaniyaning yangi siyosatiga rozi emasligini ochiqchasiga aytdi.,spoken oral,
trainer,noun,B1,murabbiy ustoz,тренер,A person who teaches someone how to do a sport or develop a specific skill.,ˈtɹeɪnə,15068,work,My tennis trainer helps me to improve my skills every single day.,Tennis bo‘yicha murabbiyim har kuni mahoratimni oshirishga yordam beradi.,coach,
organ,noun,B2,a'zo organ,орган,"A part of a living body that has a specific job, like the heart.",ˈɔː.ɡən,15070,body-health,The heart is a vital organ that pumps blood through our bodies.,Yurak qonni tanamiz bo‘ylab haydab beruvchi muhim a'zo hisoblanadi.,,
stronger,adjective,A2,kuchliroq,сильнее,"Having more power, energy, or force than someone or something else.",stɹɒŋɡə,15072,describing,"Compared to the previous semester, my grades now are a lot stronger.",Oldingi semestrga qaraganda baholarim ancha yaxshilandi.,mightier,weaker
lemon,noun,A1,limon,лимон,An oval yellow fruit that has a very sour juice and taste.,ˈlɛmən,15074,food-drink,I always add a slice of fresh lemon to my hot tea.,Men har doim issiq choyimga bir bo‘lak limon qo‘shaman.,,
darkness,noun,A2,qorong‘ulik zulmat,темнота,A situation where there is little or no light at all.,ˈdɑːknəs,15076,nature,The darkness of the room made it difficult to see anything inside.,Xonadagi qorong‘ulik tufayli ichkarida hech narsani ko‘rib bo‘lmasdi.,gloom,light
nail,noun,A2,tirnoq,ноготь,The hard part at the end of each finger or toe on a person.,neɪl,15078,body-health,When I am nervous I tend to bite my nails without thinking.,Asabiylashganimda o‘ylamasdan tirnoqlarimni tishlashga moyilman.,,
span,verb,B2,qamrab olmoq cho‘zilmoq,охватывать,To extend across a distance or a period of time.,spæn,15080,ielts,The modern highway spans the entire length of the beautiful valley.,Zamonaviy shosse butun vodiy bo‘ylab cho‘zilib ketgan.,bridge cross,
joke,noun,A2,hazil,шутка,Something that you say or do to make people laugh.,ˈd͡ʒəʊ̯k,15082,feelings,He told a funny joke and everyone in the room laughed.,U qiziqarli hazil aytdi va xonadagi hamma kuldi.,gag jest,
respondent,noun,B2,javob beruvchi so‘rovnoma qatnashchisi,респондент,"A person who answers questions, especially in a survey or study.",ɹɪˈspɒn.dənt,15084,ielts,Every respondent answered the survey questions honestly and with great care.,Har bir respondent so‘rovnoma savollariga xolis va e’tibor bilan javob berdi.,participant interviewee,
statute,noun,C1,qonun nizom,закон,A formal written law established by a country's legislative body.,ˈstatjuːt,15086,ielts,The new statute limited working hours for all factory employees.,Yangi qonun barcha zavod xodimlarining ish vaqtini cheklab qo'ydi.,law legislation,
satisfy,verb,B2,qanoatlantirmoq qondirmoq,удовлетворять,To provide exactly what is needed or wanted by someone.,ˈsætɪsfaɪ,15088,actions,That brief explanation will never satisfy the curious students.,Qisqacha izoh qiziquvchan talabalarni hech qachon qanoatlantirmaydi.,fulfill meet,disappoint
shelter,noun,B1,boshpana panoh,укрытие,A place that provides protection from bad weather or danger.,ˈʃɛltə,15090,places,"Along with food, shelter is often recognized as a human necessity.",Oziq-ovqat bilan bir qatorda boshpana ham insonning asosiy ehtiyoji hisoblanadi.,refuge protection,
chapel,noun,B2,ibodatxona cherkov,часовня,A small building or room used for private prayer and worship.,ˈt͡ʃæp.əl,15092,places,The quiet wedding ceremony took place in a small wooden chapel.,Tinch nikoh marosimi kichik yog'och ibodatxonada bo'lib o'tdi.,shrine church,
manufacture,verb,B2,ishlab chiqarmoq yasamoq,производить,To make products on a large scale using machines.,ˌmænjuˈfækt͡ʃɚ,15094,work,The factory will manufacture parts for new electric cars next year.,Zavod kelgusi yili yangi elektromobillar uchun ehtiyot qismlar ishlab chiqaradi.,produce create,
vulnerability,noun,C1,zaiflik himoyasizlik,уязвимость,The state of being weak and easy to hurt or attack.,ˌvʌln(ə)ɹəˈbɪlɪti,15096,ielts,The security team identified a vulnerability in the company's computer network.,Xavfsizlik guruhi kompaniya kompyuter tarmog'idagi zaiflikni aniqladi.,weakness susceptibility,strength
accountability,noun,C1,javobgarlik masʼuliyat,ответственность,The quality of being responsible for your actions and willing to explain them.,əˌkaʊn.təˈbɪl.ə.ti,15098,ielts,The manager demands accountability from every member of the project team.,Menejer loyiha jamoasining har bir aʼzosidan masʼuliyat talab qiladi.,responsibility liability,irresponsibility
accredited,adjective,B2,akkreditatsiyadan oʻtgan vakolatli,аккредитованный,Having official approval to do something or meet certain professional standards.,əˈkɹɛd.ɪt.əd,15100,work,You should only study at an accredited university to get a degree.,Diplom olish uchun faqat akkreditatsiyadan oʻtgan universitetda oʻqishingiz kerak.,authorized certified,
compressed,adjective,B2,siqilgan zichlangan,сжатый,Pressed or squeezed into a smaller space or size.,kəmˈpɹɛst,15102,describing,The files were compressed to make them easier to send by email.,Fayllar elektron pochta orqali yuborish oson boʻlishi uchun siqildi.,packed condensed,expanded
mixture,noun,B1,aralashma qorishma,смесь,A substance made by combining two or more different things together.,ˈmɪkstʃə,15104,describing,The soil is a mixture of sand and organic material.,Tuproq qum va organik moddalarning aralashmasidan iborat.,combination blend,
bench,noun,A2,oʻrindiq skameyka,скамейка,"A long seat for several people, usually made of wood or metal.",ˈbɛnt͡ʃ,15106,places,They sat on a park bench and watched the sunset together.,"Ular bogʻdagi oʻrindiqqa oʻtirib, quyosh botishini birga tomosha qilishdi.",seat,
tub,noun,B1,lagan idish,таз,"A wide, open, round container used for holding food or washing things.",tʌb,15108,home,She bought a large tub of fresh yogurt from the local shop.,U mahalliy do'kondan bir lagan yangi qatiq sotib oldi.,container basin,
rider,noun,A2,otliq chavandoz,всадник,"A person who is riding a horse, bicycle, or motorcycle.",ˈɹaɪ̯.dəː,15110,people-family,The experienced rider guided his horse carefully along the narrow mountain path.,Tajribali chavandoz otini tor tog' yo'li bo'ylab ehtiyotkorlik bilan boshqardi.,cyclist passenger,
radius,noun,B2,radius bilak suyagi,радиус,The thick bone in the forearm that is located on the thumb side.,ˈɹeɪ.di.əs,15112,body-health,The doctor examined the patient's arm to check if the radius was broken.,"Shifokor bemorning qo'lini tekshirib, bilak suyagi singan-sinmaganini aniqladi.",,
