headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
nationwide,adjective,B2,butunmamlakat umummilliy,всенародный,Happening or existing in all parts of a country.,ˌneɪ.ʃənˈwaɪd,10026,ielts,There was a nationwide search for the missing person last week.,O‘tgan hafta bedarak yo‘qolgan shaxs uchun butunmamlakat bo‘ylab qidiruv e’lon qilindi.,national countrywide,
vector,noun,C1,vektor,вектор,A quantity that has both a size and a specific direction.,ˈvɛktə,10028,ielts,Velocity is a vector defined by an object's speed and direction.,Tezlik – bu jismning tezligi va yo‘nalishi bilan belgilanadigan vektordir.,,
definitely,adverb,A2,aniq shubhasiz,определённо,Used to express that something is certain or true.,ˈdɛf.ɪ.nɪt.li,10030,basics,I will definitely be at the meeting tomorrow morning at nine.,Men ertaga ertalab soat to‘qqizdagi majlisda aniq bo‘laman.,certainly surely,
shaved,adjective,B1,soqoli olingan qirilgan,побритый,Having the hair removed from the skin with a razor.,ʃeɪvd,10032,body-health,He looked much younger after he had shaved his long beard.,U uzun soqolini olib tashlaganidan keyin ancha yoshroq ko‘rindi.,,unshaved
buffer,noun,B2,himoya to‘siq,буфер,Something that reduces the bad effect of one thing on another.,ˈbʌfə,10034,ielts,The thick forest acts as a buffer against strong winter winds.,Qalin o‘rmon qishki kuchli shamollarga qarshi himoya vazifasini o‘taydi.,shield protection,
purple,adjective,A1,binafsharang,фиолетовый,A color that is made by mixing red and blue.,ˈpɜː.pl̩,10036,describing,She wore a beautiful purple dress to the wedding last night.,U kecha to‘yga chiroyli binafsharang ko‘ylak kiyib bordi.,violet,
existence,noun,B2,mavjudlik borliq,существование,The fact or state of living or having reality.,ɛɡˈzɪs.təns,10038,ielts,Scientists are searching for evidence of existence on other planets.,Olimlar boshqa sayyoralarda mavjudlik belgilarini qidirmoqdalar.,being reality,
commentary,noun,B2,sharh izoh,комментарий,"A spoken explanation of an event as it is happening, often on radio or television.",ˈkɒm.ən.t(ə.)ɹi,10040,ielts,We listened to the football commentary while watching the match on TV.,Biz o'yinni tomosha qilib futbol sharhini eshitdik.,narration description,
immigration,noun,B2,immigratsiya ko'chib kelish,иммиграция,The process of coming to live permanently in a country that is not your own.,ɪmɪˈɡɹeɪʃn,10042,ielts,It took a long time to get through immigration at the airport.,Aeroportda immigratsiya nazoratidan o'tish ancha vaqt oldi.,migration,emigration
pipeline,noun,B2,quvur yo'li neft quvuri,трубопровод,"A long system of pipes used to move oil, gas, or water across large distances.",ˈpaɪpˌlaɪn,10044,work,A new oil pipeline has been opened from the Caspian Sea.,Kaspiy dengizidan yangi neft quvuri ishga tushirildi.,conduit,
necessarily,adverb,B2,albatta majburan,обязательно,Used to say that something is not always true in every single case.,ˈnɛs.ə.sə.ɹɪ.li,10046,ielts,It is not necessarily true that children learn everything from their parents.,Bolalar hamma narsani ota-onasidan o'rganadi deyish shart emas.,inevitably,
syntax,noun,C1,sintaksis gap tuzilishi,синтаксис,The rules for how words are organized to create correct sentences in a language.,ˈsɪn.tæks,10048,ielts,The teacher explained the complex syntax of the Latin language today.,O'qituvchi bugun lotin tilining murakkab sintaksisini tushuntirib berdi.,structure grammar,
roger,interjection,B2,tushundim qabul qildim,вас понял,A word used in radio communication to confirm that you have heard and understood information.,ˈɹɒd͡ʒə,10050,actions,"I have received your message clearly, roger over to you now.",Xabaringizni aniq qabul qildim rojer endi navbat sizda.,,
workplace,noun,A2,ish joyi,рабочее место,The physical building or office where a person performs their daily professional tasks.,ˈwɝkˌpleɪs,10052,work,It is important to maintain a clean and safe workplace for everyone.,Hamma uchun toza va xavfsiz ish joyini saqlash muhim.,workstead,
awesome,adjective,B1,ajoyib zo'r,потрясающий,"Something that is very good, impressive, or exciting.",ˈɔː.səm,10054,describing,We had an awesome time at the concert last night in town.,Kecha shahardagi konsertda juda ajoyib vaqt o'tkazdik.,amazing admirable,
mexican,adjective,A1,Meksika meksikalik,мексиканский,"Relating to Mexico, its people, or its culture.",ˈmeksɪkən,10056,people-family,My favorite type of food to eat is spicy Mexican tacos.,Men yoqtiradigan eng sevimli taom bu achchiq Meksika takolari.,,
crash,noun,B1,avariya to'qnashuv,авария,A violent accident where a vehicle hits another object or the ground.,kɹæʃ,10058,travel,The traffic was delayed because of a serious car crash nearby.,Yaqin atrofda sodir bo'lgan jiddiy avtomobil avariyasi sababli tirbandlik yuzaga keldi.,,
lift,noun,A2,lift yo'l-kira,лифт,A free ride given to someone in a car to reach a destination.,lɪft,10060,travel,Could you please give me a lift to the train station today?,Iltimos bugun meni poyezd vokzaliga olib borib qo'ya olasizmi?,ride,
inter,verb,C2,dafn etmoq ko'mib qo'ymoq,хоронить,To place a dead body into the ground or a tomb.,ɪnˈtɚ,10062,ielts,The famous writer was interred in the local church graveyard yesterday.,Mashhur yozuvchi kecha mahalliy cherkov qabristoniga dafn etildi.,bury entomb,dig up
closely,adverb,B1,yaqindan diqqat bilan,тесно близко,With little space between things or involving a strong connection.,ˈkləʊsliː,10064,describing,Finnish and Estonian are closely related languages with many similar words.,Fin va eston tillari ko'plab o'xshash so'zlarga ega yaqin tillardir.,tightly intimately,loosely
radiation,noun,B2,nurlanish radiatsiya,излучение,Energy that comes out in the form of waves or particles.,ˌɹeɪ.diˈeɪ.ʃən,10066,nature,The sun gives off radiation that can be harmful to our skin.,Quyosh terimizga zarar yetkazishi mumkin bo'lgan nurlanish tarqatadi.,emission ray,
diary,noun,A2,kundalik,дневник,A book in which you write down your daily experiences and thoughts.,ˈdaɪ.ə.ɹi,10068,school,She writes in her diary every evening before she goes to sleep.,U har oqshom uxlashdan oldin o'z kundaligiga yozadi.,journal log,
seriously,adverb,B1,jiddiy ravishda chindan,серьёзно,In a way that is not joking and deserves to be thought about.,ˈsɪə.ɹi.əs.li,10070,feelings,You should take his advice seriously because he has much experience.,Uning maslahatiga jiddiy qarashingiz kerak chunki u ko'p tajribaga ega.,earnestly gravely,jokingly
shooting,noun,B2,otishma o'q uzish,стрельба,The activity of firing a gun or other weapon at something.,ˈʃuːtɪŋ,10072,actions,The shooting at the local range is a very popular weekend sport.,Mahalliy poligondagi otishma juda ommabop dam olish kuni sportidir.,firing marksmanship,
wake,verb,A2,uygonmoq uyg'otmoq,просыпаться,To stop sleeping or to make someone stop sleeping.,ˈweɪ̯k,10074,actions,I woke up at seven o'clock to start my working day.,Ish kunimni boshlash uchun soat yettida uyg'ondim.,awaken rouse,sleep
stupid,adjective,A2,ahmoq nodon,глупый,Not showing good judgment or having a lack of intelligence.,ˈst(j)yː.pɪd,10076,describing,It was a stupid mistake to leave the front door open.,Old eshikni ochiq qoldirish ahmoqona xato edi.,foolish silly,smart
harbor,noun,B2,port bandargoh,гавань,An area of water near the coast where ships can stay safely.,ˈhɑːbə,10078,places,Many large ships were anchored in the harbor during the storm.,Bo'ron vaqtida ko'plab katta kemalar bandargohda langar tashlagan edi.,port dock,
regardless,adverb,B2,qaramasdan baribir,несмотря ни на что,Without being influenced by the current situation or negative consequences.,ɹɪˈɡɑɹd.lɪs,10080,ielts,He decided to continue his work regardless of the harsh criticism.,U qattiq tanqidga qaramasdan ishini davom ettirishga qaror qildi.,anyway irrespective,
