headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
karaoke,noun,B1,karaoke,караоке,A popular activity where people sing songs over recorded music while watching the lyrics.,ˈkæ.ɹiˌəʊ.ki,15950,travel,We went to the karaoke bar to celebrate her birthday last night.,Kechagi tug'ilgan kunini nishonlash uchun biz karaoke bariga bordik.,,
trap,noun,B1,qopqon tuzoq,ловушка,A device or a plan designed to catch a person or an animal.,tɹæp,15952,actions,The mouse escaped from the trap that I placed in the kitchen.,Sichqon oshxonaga qo'ygan qopqonimdan qochib ketdi.,snare,
fool,noun,B1,nodon ahmoq,дурак,A person who acts without thinking or has very little common sense.,fuːl,15954,people-family,Only a fool would believe such an obvious lie without any proof.,Faqat ahmoqqina biror dalilsiz bunchalik aniq yolg'onga ishonadi.,idiot,genius
nonprofit,adjective,B2,notijorat,некоммерческий,An organization that works for a cause rather than to make money for owners.,ˌnɒnˈprɒfɪt,15956,ielts,They work for a nonprofit organization that helps children learn to read.,Ular bolalarga o'qishni o'rganishda yordam beradigan notijorat tashkilotida ishlaydi.,not-for-profit,for-profit
hereby,adverb,C1,shu munosabat bilan,настоящим,By means of this formal statement or document.,hɪəˈbʌɪ,15958,ielts,I hereby declare the meeting open for all participants to speak freely.,Shu munosabat bilan yig'ilishni barcha ishtirokchilar erkin so'zlashlari uchun ochiq deb e'lon qilaman.,,
observe,verb,B2,kuzatmoq rioya qilmoq,соблюдать,To watch someone or something carefully to learn or see what is happening.,əbˈzɜːv,15960,actions,Scientists observe animal behavior in the wild to understand their daily life.,Olimlar hayvonlarning kundalik hayotini tushunish uchun yovvoyi tabiatdagi xatti-harakatlarini kuzatadilar.,watch monitor,ignore
berry,noun,A2,rezavor,ягода,"A small, round, and often juicy fruit produced by many different types of plants.",ˈbɛɹi,15962,food-drink,We went into the forest to pick every ripe berry we found.,Biz topgan barcha pishgan rezavorlarni terish uchun o'rmonga kirdik.,,
collar,noun,B1,yoqa,воротник,The part of a shirt or coat that fits around your neck.,ˈkɒl.ə,15964,clothes,He turned up his coat collar to protect himself from the cold wind.,U sovuq shamoldan himoyalanish uchun paltosining yoqasini ko'tarib oldi.,,
simultaneously,adverb,B2,bir vaqtning o‘zida barobariga,одновременно,Happening or being done at exactly the same time.,ˌsɪmlˈteɪnɪəsli,15966,time,The two actors arrived on stage simultaneously from opposite sides.,Ikki aktyor sahnaga qarama-qarshi tomondan bir vaqtning o‘zida chiqib keldi.,together concurrently,separately
racial,adjective,B2,irqiy,расовый,Relating to the different groups that human beings are divided into.,ˈɹeɪʃəl,15968,ielts,Schools are working hard to eliminate racial discrimination among students.,Maktablar o‘quvchilar o‘rtasidagi irqiy kamsitishlarni yo‘q qilish ustida qattiq ishlamoqda.,ethnic,
sociology,noun,C1,sosiologiya jamiyatshunoslik,социология,"The scientific study of human society, relationships, and how people interact.",ˌsəʊsiːˈɒləd͡ʒiː,15970,ielts,She decided to study sociology to understand modern social problems better.,U zamonaviy ijtimoiy muammolarni yaxshiroq tushunish uchun sosiologiyani o‘rganishga qaror qildi.,,
screenshot,noun,B1,ekran tasviri,скриншот,A digital image of what is visible on a computer or phone screen.,ˈskriːn.ʃɒt,15972,work,I took a screenshot of the error message to send to support.,Xatolik haqidagi xabarni qo‘llab-quvvatlash markaziga yuborish uchun ekran tasvirini oldim.,screengrab,
